AsOf,p_5,p_10,p_15,p_20,p_25,p_30,p_35,p_40,p_45,p_50,p_55,p_60,p_65,p_70,p_75,p_80,p_85,p_90,p_95,r_5,r_10,r_15,r_20,r_25,r_30,r_35,r_40,r_45,r_50,r_55,r_60,r_65,r_70,r_75,r_80,r_85,r_90,r_95,vol_5,vol_10,vol_15,vol_20,vol_25,vol_30,vol_35,vol_40,vol_45,vol_50,vol_55,vol_60,vol_65,vol_70,vol_75,vol_80,vol_85,vol_90,vol_95
2018-03-29,3.1989991738800003,5.610149700880001,7.9757812583700005,10.4025292199,13.226129778299999,15.817233137799999,18.4221201269,21.4180095424,24.526854100700003,27.6987061444,31.0016342441,34.771848661,39.0522050976,43.7701537524,49.4291337595,55.9562166575,63.414908737,72.5748106387,81.3738737716,248.14592110200002,211.99740209999996,171.30522957600002,130.976826135,104.655415159,83.0192984772,67.0254589893,55.054289614700004,45.2996141978,37.001957119699995,30.1149026069,24.354457150100004,19.4597176228,15.3225192605,11.7582972855,8.605757439580001,5.77290208668,3.3784355955699996,0.9371756488869999,0.7897345977600001,0.749143687344,0.6997026959110001,0.6484323991709999,0.619437206386,0.582082353472,0.550888731941,0.53008808896,0.511510915087,0.49273375487099996,0.475260744373,0.46174341693099996,0.4519290367600001,0.44199817153099996,0.435127384482,0.428204791732,0.4198646210980001,0.41094784631700004,0.402473286232
2018-04-02,2.08819882357,4.9927540638800005,7.856091254169999,10.5241311927,13.371408206500002,16.0576970573,18.739741796700002,21.769203788000002,24.9626075848,28.202129005,31.622765799099998,35.362002306,39.7215785853,44.6803299499,50.347391093199995,56.895197203100004,64.481461177,74.4533216292,83.4149238645,247.76431735,214.26529870099998,172.532918616,131.843255812,105.883111489,84.18727753,68.0974645113,55.9611750988,46.0932499054,37.7291837292,30.7319156848,24.6846856456,19.804542840299998,15.652384973399998,11.9888451934,8.76763795358,5.8757571648099995,3.4392053066800004,0.8605797502529999,0.783246626872,0.749610073302,0.6996685267370001,0.6493984311640001,0.622648469691,0.585840912313,0.554971132754,0.5342072475649999,0.515956219111,0.497203253517,0.47953241244499994,0.464716122698,0.45538185882,0.44538489897399997,0.437718945361,0.431644808094,0.423588469261,0.41442025147,0.406529795546
2018-04-03,3.11704477982,5.7252505548500014,8.37854144788,11.0245711551,14.0449861528,16.9512448215,19.742914767000002,22.69635054130001,26.1414095167,29.6362948915,33.1026852393,37.0206016604,41.623445045,46.634724758999994,52.224210624499996,59.0897061247,67.3271714866,77.6691228299,87.8397711775,248.637686813,217.804062159,180.876005102,140.08656680200002,111.87793711399999,90.2370917481,72.306177564,58.934601648599994,48.714163016899995,39.9291883256,32.293914911,26.0306530052,20.9461099791,16.4180799066,12.3892629503,9.13407689237,6.220243967590001,3.6554595054300014,1.07737980685,0.797265092433,0.766289929904,0.723394165287,0.672247069224,0.6418069410939999,0.611705020466,0.577616838875,0.551683986147,0.535092411881,0.5164292244340001,0.497760246118,0.480591490145,0.469632027206,0.45964365253,0.44972524743000003,0.44400223194300004,0.435670695118,0.426239446023,0.41780232085
2018-04-04,2.51658577366,4.97734864744,7.44306276908,10.0378819155,12.6413029709,15.2095255226,17.8328242229,20.6365336605,23.5980412523,26.678432337199997,29.995043262600003,33.6777669096,37.7581844372,42.4026327402,47.5786616108,53.3132380472,60.517623274399995,67.853741914,75.1898605536,244.300540211,202.506996706,160.86809431,126.414613163,100.49755258200001,80.5016060325,65.0203021089,53.3102495196,43.8215989018,35.8360748766,29.1972357807,23.6413758858,18.9253990479,14.9153253394,11.3540631473,8.183687106819999,5.54352800745,2.94536938414,0.34721076083400004,0.777935228425,0.7307256838670001,0.683571500425,0.644812128054,0.611367428152,0.578719907686,0.5503589646,0.528845682121,0.509774540054,0.491354108428,0.475491043975,0.463272124744,0.452276294666,0.443097327416,0.43450789276999996,0.42398509499,0.414073110956,0.40423205506800003,0.39439099918000003
2018-04-05,2.2112799166999997,4.63064005691,7.08821516148,9.641054325539999,12.147820658299999,14.5542965202,17.161718610799998,19.9022665559,22.755562751,25.677798531399997,28.906305435500002,32.5499983582,36.5132240394,41.0066022025,46.0478992927,51.7383487656,58.2886750763,64.8390013871,71.3893276978,243.633512929,198.72786997,154.907511209,120.95138785700001,96.0359819709,76.5766449691,62.3706328895,51.3507244813,42.1122047362,34.3711891708,28.0842372198,22.801196232600002,18.1953680363,14.3743156826,10.9846278655,7.96250627631,5.329542710809999,2.6965791453,0.12286238138399999,0.76637099307,0.7171991886139999,0.668605994826,0.63147980219,0.5975340727690001,0.56335066967,0.538470369194,0.518427296222,0.49871699379900003,0.480056184143,0.46580540709299995,0.45407130419799996,0.443337704361,0.4347424312030001,0.425097976289,0.41528028325499994,0.406012710773,0.396745138291,0.387477565809
2018-04-06,1.68593979976,4.64216943755,7.59839907533,10.4313601511,13.260915408699999,16.1359227458,18.9012118198,21.8075325032,24.9923508575,28.2434804946,31.6528376293,35.3114952206,39.5199612224,44.1474028952,49.520554903199994,55.600343639399995,62.7322172628,71.4773321344,80.22244700600001,239.720488335,203.28137180599998,166.842255276,132.803500353,106.29052436,86.10351921530001,69.4833037671,56.728743727799994,46.6087478935,38.1769208226,30.995884337600003,24.8789538661,19.8293166276,15.548448112400001,11.8357321637,8.57578030538,5.751758377869999,3.31211464025,0.8724709026299999,0.778151415402,0.737887383047,0.697623350693,0.659265458628,0.629358584919,0.601017291534,0.570728905629,0.547249220924,0.52844525326,0.510106259158,0.491446781448,0.474531135549,0.462024994345,0.449971296614,0.4398155200460001,0.429248760814,0.41775144631,0.40644600855499996,0.395140570801
2018-04-09,2.86878822585,5.29643208944,7.724075953039999,10.2905790596,13.0612518011,15.830106801700001,18.5326746001,21.4328678951,24.5933242087,27.811701997300002,31.1348434482,34.8483467948,39.0052259712,43.528222548,48.9539863497,54.9539820516,62.0630193047,70.1567095625,78.2503998204,238.74911146,201.390776553,164.032441645,130.185512526,104.388159425,84.3163791568,68.1149084769,55.7093168192,45.9502126391,37.6293874504,30.4650040078,24.600169927399996,19.6093546594,15.2839106528,11.680750116199999,8.48119540918,5.71880593835,3.23890613072,0.7590063230830001,0.768416129932,0.728622032757,0.6888279355820001,0.652960680973,0.6236840334229999,0.594523464201,0.564848861913,0.5423506548529999,0.524539291717,0.5060778391290001,0.48754085549099996,0.47275428573399997,0.460609760704,0.449026778258,0.43973138781300003,0.428437445373,0.417030621354,0.40594618109499997,0.394861740837
2018-04-10,2.55119661663,4.88651416964,7.1520119836300005,9.53986354284,12.0926388339,14.5506952652,17.1336579043,19.8757514707,22.719883978800002,25.708019356399998,28.9395586522,32.5410965897,36.524480060900004,40.9972750292,45.9980484165,51.6818943141,58.0190117299,64.35612914560001,70.6932465613,240.09567311799998,195.867828098,153.462093637,119.587968351,95.56956005010001,76.4285040623,62.2455012675,51.3395993909,42.1481426932,34.4696818411,28.144341484,22.9037916464,18.3226263414,14.4194886076,10.997866131099999,7.95349623468,5.22234165134,2.49118706801,0.006760793953680001,0.755207390405,0.7093310330789999,0.6649699475240001,0.628874695782,0.597715631891,0.564987505101,0.540237943433,0.52117946302,0.501626884629,0.483552423768,0.469442468964,0.457726576741,0.447302338522,0.438666778232,0.42810193415,0.417870220418,0.40830393835,0.39873765628200003,0.3891713742140001
2018-04-11,2.4831009830200004,4.92589166107,7.34913270906,9.91507856607,12.555456478499998,15.124519928,17.8277501711,20.7511331041,23.7520572802,26.8106750419,30.155125833000003,33.854584914499995,37.943312555700004,42.6465683411,47.78233729270001,53.428140988,60.4279039608,67.4276669336,74.42742990640001,239.502559834,198.76654743400002,158.69643149700002,124.69360114700001,100.06161607700001,80.1599195725,65.2800464264,53.7533778892,44.1977586245,36.0744023878,29.4012077141,23.8471236031,19.072227474800002,15.0492305697,11.4572426166,8.24588594546,5.57141069494,2.8969354444200004,0.222460193901,0.762184341432,0.72025227917,0.678688375914,0.643567486714,0.614481653179,0.582360427823,0.556486891366,0.53713050331,0.518122219242,0.499070050366,0.48256935285700003,0.4703439916260001,0.458801916309,0.449362232232,0.439237386339,0.42780978884599996,0.417518696778,0.40722760471,0.39693651264200003
2018-04-12,2.2643792083500003,4.621911273219999,6.95067237733,9.33427740734,11.7852513402,14.1716971144,16.7334032831,19.363231003299997,22.0959407944,24.921106891799997,28.1234352231,31.5565365803,35.39530048960001,39.5875428864,44.1323756529,49.8275065571,55.6342134912,61.4409204253,67.2476273595,239.768689338,193.21620338099999,149.854360504,116.903878937,92.7023173308,74.24679701149999,60.7312427624,49.8314852681,40.8243004221,33.2888431672,27.2157711117,22.0658188023,17.7181775034,13.8653515517,10.3914137921,7.63093994171,4.92927651878,2.2276130958400002,0.034465419869,0.751183503549,0.704139421433,0.66059925378,0.62498638259,0.590884903807,0.559028822212,0.536078642164,0.515242699361,0.494847636562,0.47618741401299997,0.462475686703,0.449762101632,0.4391059432410001,0.428728257008,0.41763010039899995,0.4083323708030001,0.399180998084,0.390029625366,0.38087825264700004
2018-04-13,2.18892425021,4.57389737523,6.932470070660001,9.35593404036,11.7056252622,14.1102411143,16.6609648955,19.2771135359,21.989223819299998,24.7457124102,27.9229313331,31.3271823253,35.1213203394,39.2648906223,43.7837628289,49.3588834296,55.07795969439999,60.7970359592,66.5161122241,239.944123652,193.259668165,149.323554717,116.62746570000002,92.4659515275,74.087130941,60.5780322396,49.657892286199996,40.6502236759,33.0706561178,26.9877832504,21.875036967800003,17.5162491291,13.673835336700002,10.3063889429,7.578000992939999,4.92579616805,2.2735913431599997,0.0,0.751640058321,0.7046146163420001,0.660780352629,0.625716575017,0.591100206796,0.559198261718,0.5359381857150001,0.514552970019,0.49367525991899996,0.47419667548100003,0.459769945355,0.446455564568,0.435155132391,0.42441031807499996,0.41331375685099997,0.40394039892899997,0.39477798799,0.385615577051,0.37645316611199997
2018-04-16,2.47104777894,4.3902135123,6.475077745619999,8.70838733633,10.8207553027,13.1011453058,15.3220242592,17.6148816142,20.1271468292,22.8471329029,25.7285732455,28.945412058200002,32.4513146803,36.2467372793,40.8020311854,45.357325091499995,49.9126189976,54.467912903599995,59.0232068097,242.231743537,187.12442016,139.141005568,107.99442675600001,84.4213867163,67.9852556109,55.3640853256,45.0734102346,36.9330895633,30.310129751399998,24.6915374002,20.1356985774,16.1630832196,12.5614930302,9.60100591054,6.6405187909000025,3.6800316712699996,0.719544551639,0.0,0.750133620632,0.694338750221,0.644625643304,0.6071226264399999,0.566325204682,0.537688277407,0.5123465734279999,0.488306738024,0.4687121971280001,0.45331169105499997,0.439739762508,0.428536302702,0.41771967291400003,0.407457342164,0.39915440540299996,0.390851468641,0.382548531879,0.374245595118,0.36594265835600004
2018-04-17,1.7295084774400002,4.17021385449,6.50806294227,8.669064702939997,10.797141876500001,13.0967919948,15.3302752251,17.629240854000003,20.1625973581,22.899834473000002,25.793244356,29.0179979116,32.532408456700004,36.3407328631,40.8990742543,45.4574156454,50.0157570366,54.574098427799996,59.132439819,240.208849124,186.13576647,138.789033945,107.78896232299999,84.2451102503,67.9366383523,55.37040487270001,45.0680839687,36.9187670911,30.3429460623,24.758196255100003,20.1204147598,16.1678224391,12.6068637519,9.63324077271,6.659617793530001,3.68599481435,0.712371835167,0.0,0.746007809021,0.692029510396,0.643631285346,0.606438794984,0.565784527742,0.537836525127,0.512736843031,0.48858949505099997,0.46922158701800004,0.45391519479500003,0.440301927742,0.429047828701,0.418130884215,0.407795874533,0.39941184832099996,0.391027822109,0.382643795897,0.374259769685,0.36587574347400004
2018-04-18,2.61067491931,4.54001377772,6.5918116714699995,8.933036218180002,11.064897679200001,13.362995726400001,15.6946344148,18.060062277,20.5398576807,23.216034345700002,25.9586687307,29.0191951631,32.4058477515,36.159181991,40.7273762191,45.4221577355,50.116939251800005,54.8117207682,59.5065022845,242.807420893,190.52199344099998,142.41997427,111.022960571,86.5935698948,69.6479722811,56.69469261,46.2716553727,37.7627408011,30.896847263,24.927475275,20.1733397128,16.0244106643,12.4723384554,9.58333726871,6.7900830048800005,3.9968287410500003,1.20357447722,0.0,0.753761055386,0.702085151539,0.652983096562,0.6173030656440001,0.57603597991,0.545842071726,0.52083215643,0.49659508405,0.47508067529799997,0.458393716855,0.44022193463799997,0.42525442983999995,0.412341304202,0.4015738625100001,0.39279242955399996,0.384323481453,0.375854533352,0.3673855852520001,0.358916637151
2018-04-19,1.74148728658,4.37294117599,6.93124254947,9.36414554,11.709014688900002,14.0702315808,16.640590133099998,19.2076648574,21.764155466,24.5828790914,27.579911852,30.5903727824,34.0470577137,37.9918986567,42.3655502975,47.7710729788,53.17659566020001,58.5821183415,63.9876410228,243.173093968,196.68407525599997,150.708127389,117.88647209700001,92.59572168540001,73.5657642123,60.408556834799995,49.390540289499995,40.2267108273,32.826955045300004,26.666415381999997,21.2255863076,16.9555637455,13.213816326199998,9.89507912636,7.22741858233,4.55975803829,1.8920974942500002,0.0,0.7635754231640001,0.71726692018,0.670991654573,0.636818186615,0.598126749914,0.5626598678010001,0.539944284413,0.5167311334019999,0.493617302363,0.47482126725199997,0.458246937481,0.44046522813,0.425674949997,0.412915124006,0.401768915757,0.392570971576,0.38337302739600004,0.37417508321500004,0.364977139034
2018-04-20,1.7682733892700002,4.40397022079,6.969108290760001,9.416452155439998,11.7820713826,14.1641907366,16.7535201902,19.3445899192,21.9223046058,24.7183745267,27.729545609299997,30.8484692081,34.330209582399995,38.2803445399,42.6550184774,48.091840869799995,53.52866326220001,58.9654856545,64.40230804689999,243.869331184,197.59734148099997,151.868433869,118.834894421,93.4290094605,74.3555075037,60.9748315139,49.857789961499996,40.5496929386,33.1304664822,26.9713495281,21.4957734867,17.1004632884,13.3117251962,9.98211491612,7.291695678510001,4.6012764408999995,1.9108572032900002,0.0,0.767363216341,0.7213517701100001,0.675371981547,0.641032939484,0.602732699221,0.567459175987,0.544574755319,0.5213566387899999,0.498075510229,0.47921081692,0.46258930473899995,0.444801191572,0.429856426747,0.41704449101499996,0.40584041794500003,0.396647862,0.387455306055,0.37826275010899996,0.369070194164
2018-04-23,2.02809626818,4.55217725359,7.067753343210001,9.585438748560001,12.0579622972,14.526789358399999,17.1159874163,19.8439688034,22.554571930199998,25.3295430957,28.5308344374,31.7504935775,35.2455250187,39.0634462496,43.676275493199995,49.1064809602,55.1112423467,61.1160037333,67.1207651199,240.54161833599997,197.121014772,153.900598439,120.784061455,95.85607211909999,76.67148123359999,62.538478411199996,51.27938476520001,41.8525393509,33.9797734802,27.6399846116,22.266867614299997,17.6191538016,13.6036551306,10.3547303139,7.524377001299999,4.97137006148,2.41836312167,0.0,0.763218962721,0.7202225892790001,0.677240007437,0.6432079136069999,0.608899314473,0.575617669426,0.551248290986,0.529024710431,0.5067978538260001,0.485547439718,0.470122272869,0.4530554179770001,0.436786141289,0.42209393465499995,0.41024528598899995,0.39979189173,0.390303586659,0.380815281588,0.371326976517
2018-04-24,2.10067162377,4.6478081162,7.1949446086399975,9.719752388889999,12.241099201099999,14.7722354973,17.4658088122,20.2009092955,22.9385485457,25.822627211100002,29.0611787125,32.3879081296,35.9230306446,39.8195472241,44.5284639102,49.986074369899995,56.1518536888,62.3176330077,68.4834123265,240.836552141,198.789606032,156.742659922,123.10569447399999,98.0132361507,78.5102114292,63.916962331,52.3565509519,42.752778946999996,34.685435986,28.34332110610001,22.8512009517,18.0265471792,13.8909305919,10.5761479299,7.639026871039999,5.01584655072,2.3926662304099997,0.0,0.769287815818,0.7273841361460001,0.6854804564749999,0.6511338685670001,0.6181198366080001,0.585084443061,0.55971110976,0.5375693060360001,0.5155842225280001,0.493593635252,0.47812433626100004,0.4616084596540001,0.444891496068,0.429904752811,0.417610974751,0.40673596949699997,0.397075279812,0.38741459012699997,0.377753900442
2018-04-25,1.9033165966900003,4.522053543869999,7.13018457477,9.656941714,12.212280625999998,14.660106582300001,17.2954568634,20.0814091974,22.8151576323,25.6488871773,28.838235510100002,32.1897159185,35.7488165996,39.611706203400004,44.2726397922,49.8019747742,55.8010961163,61.8002174584,67.7993388005,241.04511425200002,198.301014884,155.772615551,122.36931452700001,97.1936475621,77.9187432817,63.5177600975,52.0817791433,42.5404910751,34.5337372575,28.0831674478,22.6893759241,17.9710985732,13.869214533,10.5551903996,7.66839089452,5.00137871069,2.33436652686,0.0,0.769200494818,0.726679067377,0.684175082579,0.650030167252,0.61612438346,0.583385689282,0.559049065447,0.536846114585,0.514367029712,0.493395092013,0.47800565065899997,0.461067756624,0.44481319919699996,0.43017898151999995,0.418108837407,0.407757977961,0.398301039015,0.388844100069,0.379387161124
2018-04-26,1.82875834396,4.30051402732,6.60967314888,8.93627169891,11.185407565799999,13.5546907917,15.945711019600001,18.3612240994,20.9175509878,23.688051762199997,26.548392010500002,29.6256756118,32.9594541111,36.8442064952,41.3837512948,46.3446512108,51.3055511267,56.266451042700005,61.2273509586,238.696156005,188.503031319,143.229404118,111.35738913200001,87.8311907451,70.8658618811,57.8852262762,47.2418001749,38.6034499916,31.6418853118,25.7276946199,20.7547427357,16.4248773473,12.8779868865,9.80524675388,7.0159265287300006,4.2266063035900014,1.43728607845,0.0,0.7494636831649999,0.700439712696,0.654955079642,0.6183286239329999,0.581324960271,0.553898976108,0.529725745868,0.505900074569,0.48491281196099995,0.468972725031,0.45214308651699997,0.436577545874,0.42280127782899996,0.411490970872,0.401933806361,0.393564637718,0.38519546907499996,0.376826300433,0.36845713179
2018-04-27,2.3888581253599996,4.42123179008,6.590050878,8.818422274660001,11.0164977524,13.3342227266,15.7091712642,18.0900389355,20.6261348667,23.376304069,26.2072195086,29.2850251697,32.5987711234,36.4240028878,40.896993283899995,45.8503128643,50.8036324447,55.75695202510001,60.710271605500004,235.767515999,185.161725018,140.83102346799998,109.26148035700001,86.2327569533,69.7692937514,56.9518711088,46.4468157504,37.9704445707,31.151773984200002,25.3264303958,20.434297607999998,16.1529167359,12.6469601859,9.61759566574,6.91896080613,4.22032594651,1.5216910868900002,0.0,0.7399443651909999,0.6905888777150001,0.6464829534250001,0.6087446894690001,0.572444388012,0.545723573767,0.521683438634,0.497662422701,0.477250638918,0.46134521030000003,0.444716989483,0.42942409706900003,0.415839933848,0.40464403980499997,0.395131180197,0.386910087896,0.378688995595,0.370467903293,0.362246810992
