AsOf,p_5,p_10,p_15,p_20,p_25,p_30,p_35,p_40,p_45,p_50,p_55,p_60,p_65,p_70,p_75,p_80,p_85,p_90,p_95,r_5,r_10,r_15,r_20,r_25,r_30,r_35,r_40,r_45,r_50,r_55,r_60,r_65,r_70,r_75,r_80,r_85,r_90,r_95,vol_5,vol_10,vol_15,vol_20,vol_25,vol_30,vol_35,vol_40,vol_45,vol_50,vol_55,vol_60,vol_65,vol_70,vol_75,vol_80,vol_85,vol_90,vol_95
2017-08-17,1.5573757643000001,3.32891992731,5.09755604356,6.9174894202,8.78210254319,10.757964112,12.6105533052,14.5809834399,16.7749239668,19.148503248599997,21.609612192800004,24.0733812848,26.672109535300002,29.43178123880001,32.565165558000004,36.2186871246,40.8691759345,46.668512810699994,52.5683348039,160.597598844,130.089669375,99.9086682281,78.9007172087,64.3665561824,52.6938416004,43.04902073,35.150567688,29.1238708206,24.1171308211,19.678112377999998,15.8720315015,12.5037450847,9.67517344122,7.207553497310001,5.21053579007,3.4694124722099997,2.0045823077700002,0.558367355229,0.696642252526,0.6470733223399999,0.597946784242,0.56560749681,0.543546022172,0.5214217909910001,0.495789224973,0.473506685263,0.456584695616,0.4428234958640001,0.42989324733999995,0.413660593548,0.397221017748,0.38033936389399997,0.364662183919,0.35046993650700003,0.33839918298,0.328518892929,0.31862602872699997
2017-08-18,1.8429092250299999,3.43472525384,5.02410577979,6.885502671860001,8.742020945930001,10.6955812262,12.5586788393,14.5427917248,16.6707278636,18.9715335404,21.2670180006,23.571309610300002,26.055889203699998,28.5463964579,31.8947938682,35.2672584421,40.3250094653,45.5573036742,50.789597883199995,164.558850949,131.268726634,99.5175911591,79.2009140794,64.1645418813,52.494441281499995,42.8245475858,35.218829905,28.9545484796,23.9100296471,19.5067602964,15.4017961735,12.3089150736,9.23789442291,7.086525524219999,4.95003756159,3.42239334413,1.94160423414,0.460815124162,0.705404234507,0.652341987046,0.6016827030349999,0.573027019288,0.5474105952430001,0.523424874303,0.49772371051700004,0.47691289161600003,0.4598866729940001,0.445544075792,0.428651835659,0.410698186405,0.392421077923,0.374132378911,0.360366586079,0.34671918133100005,0.337462171734,0.328492653106,0.31952313447700004
2017-08-21,1.7782476891900003,3.40906570342,5.03385624794,6.886209002569999,8.79218796001,10.6800324061,12.6111856133,14.645130310799999,16.7760391883,19.1237039645,21.481374599499997,23.845243440900003,26.4062015817,29.010936838000003,32.3007425485,35.7698382488,40.767380583000005,46.2159920525,51.6646035219,166.329697726,131.83230488700002,99.47410795350001,79.3008641709,64.27108434430001,52.612827903500005,43.0500937364,35.4522483329,29.1988511196,24.146045313600002,19.7325081464,15.6814171213,12.4754407999,9.438627746789999,7.168122030589999,5.0758745549699995,3.4469533303800004,1.94292729832,0.438901266259,0.7044185231610001,0.651064156785,0.600917058692,0.573820474732,0.547950914746,0.524564801209,0.500243943981,0.47996470987499995,0.463187497332,0.44890026771700003,0.43272371068599996,0.41525451086599996,0.397368346357,0.37930058477399997,0.36478572988700003,0.351150534034,0.341006724069,0.331891998175,0.322777272282
2017-08-22,1.8133752089200001,3.39363012367,4.76055831983,6.426842607519999,8.12868146171,9.807524536399999,11.6184903071,13.5290203706,15.517339879200001,17.5284352676,19.5879755021,21.7671314275,24.0308864375,26.8334917667,29.6557238646,33.7067564388,37.916007242,42.1252580453,46.3345088485,166.607993045,124.11886975,92.4615908542,73.0668341463,59.069751824799994,47.8659384111,39.3489909722,32.5470869786,26.8198052965,22.098480241199997,17.766862000699998,14.368149897999999,11.158996914400001,8.80475335057,6.47857413898,4.76639412161,3.12411941022,1.48184469884,0.0,0.689088653884,0.6244888092090001,0.577376284868,0.547526837259,0.52080465782,0.493350103595,0.471744821447,0.454398438199,0.439349340579,0.42176917401299996,0.404142477688,0.38661862235399996,0.369616110515,0.357049999632,0.34457277096199995,0.33633988606700005,0.328650738702,0.320961591337,0.313272443972
2017-08-23,1.87631545118,3.43587379963,4.7808860833399995,6.47551538122,8.26230060102,9.983403844760002,11.798803216900001,13.7162301685,15.785137161500002,17.8944565743,20.0164045167,22.262046166799998,24.5371174405,27.3196085242,30.320183531199998,34.143483381799996,38.6974742445,43.25146510729999,47.80545597,167.194552361,126.041581735,93.6126688753,74.1469572947,60.1860114671,48.8493648572,40.0490363856,33.0153568685,27.4166310473,22.595584354299998,18.200240122100002,14.725537983599999,11.5085567738,8.98244026985,6.7316952708599995,4.85710402351,3.29032837825,1.7235527329900002,0.184994711985,0.691739629739,0.629612638565,0.580585550878,0.551694065306,0.526777580701,0.499651665985,0.477405053735,0.459430951327,0.444518838107,0.42832359198,0.411146693586,0.39401133413,0.376611942668,0.362610845898,0.34995676050999996,0.33974096810800003,0.331682103713,0.323623239318,0.315564374924
2017-08-24,1.9880838842400002,3.3359958972400015,4.77514722265,6.3689320165400005,8.08609880279,9.806456861560001,11.5860421134,13.4848441678,15.4689428087,17.504713303499994,19.5943099534,21.7857361437,24.076530591799997,26.870742020300003,29.6946418599,33.7854368053,38.0294724572,42.2735081092,46.517543761099994,167.88229981700002,123.39466131100001,92.4208869398,72.8216426526,58.7967347784,47.7102261158,39.2872903921,32.5345770471,26.757258561500002,22.069119354699996,17.847426084200002,14.3800119297,11.1618673843,8.81986455337,6.52048319645,4.80242309097,3.1445616420499998,1.4867001931400001,0.0,0.68805300384,0.621838783708,0.577272791356,0.545818884856,0.518794548769,0.49250366615099994,0.471582503455,0.454495079547,0.43918075479900004,0.42192172516500004,0.404787632138,0.387665801349,0.37108741406999995,0.358572186601,0.34619529344899996,0.337960685298,0.330227281811,0.322493878324,0.314760474837
2017-08-25,1.8356523079700002,3.1744545834599998,4.70226112104,6.2500159135099995,7.8785595734000005,9.54691574664,11.3086515296,13.2093883448,15.1209002048,17.0397841374,19.0772233767,21.15818725,23.5693061348,26.2223768394,29.2921951491,33.1875908193,37.0829864894,40.9783821596,44.8737778298,167.66780152799998,120.436960182,90.5298513437,71.16786635359999,56.970114783,46.4348571524,38.0610270473,31.6786836424,26.1722276994,21.2750721047,17.377024227899998,13.8045876525,10.951538547,8.55753113916,6.40774895704,4.7185476051199995,3.0293462532,1.34014490128,0.0,0.6834968991879999,0.613691780403,0.572780226824,0.5398943828,0.509750157764,0.484766775701,0.46432263526199996,0.448246398517,0.43152225486900003,0.414184538204,0.39726465681,0.380094316611,0.366045648293,0.353914864467,0.34337593316,0.335990424762,0.328604916365,0.32121940796799997,0.313833899571
2017-08-28,1.7886557532599998,3.0095115825,4.52204076054,6.02149989849,7.6094231826300005,9.27579033867,11.014498883699998,12.821994148699998,14.6967609372,16.6219483904,18.5904297056,20.6237160327,23.0888878239,25.630786034899998,28.888096935500002,32.529669638899996,36.171242342199996,39.8128150456,43.454387749,166.384730234,115.877789146,86.6330769664,68.6517211786,55.1473311506,45.0564273319,37.1689226103,30.6061293542,25.3790409923,20.748135413900002,16.9309387794,13.4472566428,10.7915300824,8.30421101367,6.32061327736,4.59440255031,2.86819182327,1.1419810962299999,0.0,0.6707623905960001,0.597985088766,0.5557244915,0.526055106747,0.497191376439,0.4746473837120001,0.4561006159130001,0.439429818737,0.42247498094,0.405870269411,0.3895736513350001,0.37331156818899996,0.36100233177900004,0.349204047636,0.34040647248499994,0.333224169254,0.326041866022,0.31885956279100003,0.31167725956
2017-08-29,1.9748036139400005,3.13684526115,4.69023893022,6.23542045492,7.88531024999,9.569812585580001,11.3930078732,13.2963187427,15.218732221400002,17.186859743,19.3235589115,21.4909266734,23.9506853081,26.658120254099998,29.7563746694,33.6758580129,37.5953413564,41.5148246999,45.4343080434,169.925801809,120.62972840299999,90.1906383334,71.16624233510001,57.326167670699995,46.89861999359999,38.583531594899995,31.944365868800002,26.4488882327,21.5588963204,17.6473025582,14.124365053599998,11.2096445543,8.74617828186,6.53350927612,4.81096224711,3.0884152181099997,1.3658681891,0.0,0.684118500847,0.613447834286,0.570542090862,0.539829291225,0.511439294502,0.48852659691100003,0.468905717472,0.452424743242,0.435878243736,0.419379995202,0.403300358059,0.38664807030299997,0.372669838424,0.360572998774,0.349934397695,0.34237445104099995,0.334814504387,0.327254557733,0.319694611079
2017-08-30,1.83080349724,3.0130660967900003,4.49371284743,5.973534354169999,7.5338532427499985,9.22413728792,10.9527508838,12.7250717598,14.586354222999999,16.51278127,18.4586746684,20.6072343158,23.018799319299998,25.5712847234,29.0289055542,32.4865263851,35.944147216,39.4017680468,42.8593888777,169.113666283,116.088273567,86.2071536571,67.6063603316,54.5684791201,44.711027676899995,37.0735039793,30.629051872399998,25.082911522899998,20.719091767000002,16.760333435,13.463760170699999,10.781323603199999,8.23516042529,6.40199413061,4.5688278359400005,2.7356615412700003,0.902495246592,0.0,0.678229463486,0.602143602161,0.556367731645,0.523589675916,0.49716411038999997,0.475924629573,0.458036928508,0.440283885263,0.4231980460980001,0.406850798076,0.390210841259,0.375791949242,0.36385663290700004,0.352618146795,0.345550015642,0.338481884488,0.331413753335,0.324345622181,0.317277491028
2017-08-31,1.7327707585699998,3.0315086334400005,4.381869706630002,5.8117754029199995,7.38845039046,8.991381370180003,10.628763557000001,12.2675029324,14.0264030464,15.812471153699999,17.6927685781,19.745357330999997,21.9317063233,24.8582998172,27.9013806855,30.9444615537,33.9875424219,37.0306232901,40.073704158299996,172.507055415,116.17671369,85.0622331796,66.1079282076,53.4440476012,43.6530870706,35.7834034689,29.4805999798,24.3510190558,19.7793892851,16.0395778693,12.952298696300002,10.1464509165,8.08639035296,6.132636231009999,4.178882109069998,2.22512798713,0.271373865188,0.0,0.6951499517730001,0.614370312323,0.561705185471,0.522233616549,0.49595820787,0.473295863315,0.45261129722099996,0.433408878274,0.415375350428,0.39722887686399994,0.38079349747,0.36701366432899996,0.354438762543,0.347002554463,0.340344520247,0.33368648603100004,0.327028451815,0.320370417598,0.31371238338199997
2017-09-01,1.6190953396399999,2.96648772824,4.24102523378,5.680937340190001,7.17539955533,8.7683767031,10.3387239846,11.9511704509,13.6333585918,15.322231518299999,17.158225629,19.1553032467,21.506351908499997,24.365701370700002,27.3380451542,31.873638261900002,36.4092313695,40.9448244771,45.4804175847,170.17148306299998,112.858470895,82.9210398876,64.38907648060001,51.916331649300005,42.5078075399,34.916680076,28.5862896546,23.6028472978,19.1480228061,15.544853596500001,12.543217948699999,9.94244324452,7.92226180495,5.9488414813600015,4.50231919289,3.05579690443,1.6092746159600002,0.162752327491,0.687249361877,0.605836010269,0.552665954618,0.5138865068649999,0.48818243919699994,0.46575564304,0.444030251608,0.42442962776,0.406355335738,0.387968008478,0.372569156805,0.359222809409,0.349049363372,0.343038956487,0.337547554691,0.338587862612,0.339628170532,0.34066847845299997,0.34170878637400004
2017-09-05,1.7881062522799998,3.2637976061000002,4.64451432075,6.15201574546,7.82663263337,9.52761394556,11.2688498799,13.0530096855,14.9124764898,16.944570366,18.9707009917,21.1268875106,23.5242385015,26.1287370248,29.610511830100002,33.4001902077,39.0232778452,45.9959861262,54.4494971253,176.839669886,123.62453537200001,90.2742709283,70.440030364,57.295925359499996,46.7928425488,38.3679801986,31.6348605887,25.9290686734,21.3890701827,17.3310212988,13.8394261079,11.085999510699999,8.49859756875,6.581086951819999,4.74355298808,3.31339147165,2.02221021072,0.857144290767,0.712846915994,0.638229047841,0.5833838835149999,0.54649077671,0.521776219538,0.49788824256499997,0.476107618821,0.455795419693,0.437616336003,0.422885477899,0.40637580856899996,0.39007625790600003,0.376188938422,0.3636558387160001,0.356773587164,0.35107539329000004,0.351793069829,0.35177775853,0.350369651201
2017-09-06,1.63132839104,3.1228970261,4.6132926143,6.1518207686399995,7.83674804145,9.54099161167,11.2660158266,13.095146013199999,15.0147607331,17.0551341476,19.058249425899998,21.1874779468,23.5904698356,26.209493958099998,29.689264819,33.5044842109,39.1015875179,46.07456770090001,54.524624054200004,177.53318239599997,123.36310867799999,90.0631243249,70.2834154334,57.3197315962,46.8683625205,38.4085767425,31.697037325300002,26.018272710700003,21.4488296177,17.4107201479,13.9090048319,11.1141862219,8.50262567579,6.608077924219999,4.79211026332,3.3515277402599994,2.05001155159,0.8672762929000001,0.7126552286210001,0.636779296746,0.581499891808,0.544747370059,0.521185470513,0.497610462048,0.475838407532,0.455836384199,0.438138000409,0.423436524692,0.406781011708,0.390438835603,0.376542473702,0.3640546037520001,0.3571079019210001,0.351450488947,0.352127289453,0.35204795510700004,0.350642032808
2017-09-07,1.62399473946,3.09794304376,4.56438307187,6.084002948559999,7.791653770010001,9.45813212387,11.137152155199999,12.8689679795,14.6995185018,16.7430440415,18.7745551893,20.882592011,23.294312569299997,25.733421656799997,29.201788270399998,32.763885162,38.2498599269,45.136404381300004,54.1129542334,177.57898019700005,122.974319208,89.5877002166,69.9342587431,56.9840990911,46.388537639,37.8571995263,31.1302128054,25.449323607399997,21.0604370987,17.135914278599998,13.637082252599999,10.954104406199999,8.33534655058,6.45900893893,4.6440890175,3.2354537323500003,1.9703067423599998,0.894298028275,0.7111652236370001,0.634797787142,0.5783265728379999,0.541033617596,0.517202050817,0.49215593858900003,0.46872480353999996,0.447354592532,0.428792816705,0.414844753751,0.399202158908,0.38311377292599996,0.369530431391,0.35618867831699996,0.348849640239,0.34205726067599995,0.341898015946,0.342450930013,0.34117738928
2017-09-08,1.76245232535,3.2584490179500003,4.7673717525,6.47762018743,8.21212280498,9.96345967599,11.7619187019,13.5155376409,15.4567861182,17.5417617406,19.73145563,21.9391293658,24.399604338699998,27.0686266376,30.2454174613,34.2098567839,39.302304675,46.5455361276,56.2401011108,183.053517866,129.990049148,94.7379415649,74.4648772515,60.0454734712,49.0549199138,40.212337888,32.7475887524,27.017143870599998,22.232419547600003,18.112048241300002,14.4841820616,11.445834189000001,8.88775547346,6.64837590899,4.86799676811,3.30693407478,2.0169656319200002,0.88585362141,0.730921039896,0.6573933459260001,0.599549220597,0.564613548407,0.536572820951,0.512516853541,0.489006028499,0.465908129905,0.446939447897,0.43053191339900004,0.415912394622,0.399341387963,0.384045965919,0.37027122503,0.35903446194899996,0.351711424384,0.34822890421999997,0.349112561714,0.348086122255
2017-09-11,1.4215312138,2.7771323506,4.2351667960800015,5.72814760322,7.18544235925,8.62457490546,10.1838896513,11.8854670358,13.615144425699999,15.3344715406,17.1875104807,19.176404549100003,21.582200293200003,24.419082373400002,27.538056239899998,31.9795342108,37.0391791165,43.3488610704,49.8173351092,171.949802625,110.059271723,81.9309571466,65.156533083,52.2042044149,42.0337367608,34.4196526861,28.5758250726,23.4403793932,19.2510901965,15.6413189612,12.585133517200001,10.0217198187,7.961514848689999,6.0116998522800005,4.50903755704,3.0985205259099997,1.85580581001,0.630154579158,0.689510949348,0.597130791598,0.549084800115,0.520887693987,0.491595025763,0.463069786082,0.441041870805,0.42453950470799995,0.40852667212399996,0.39107620695900003,0.37562655907,0.362216179826,0.352531441542,0.34643239979,0.341612855796,0.342257439528,0.3424483681,0.341502830944,0.340377067887
2017-09-12,1.4195859491,2.6630782378299998,4.02090522753,5.4466767862,6.805546174730001,8.23353026156,9.73668693174,11.2685376013,12.8391803668,14.4968753082,16.2949971639,18.3860368486,20.8314057381,23.480239160700002,27.226153469699998,31.131901660700002,36.263626912,41.5444883689,46.8253498258,165.014557585,103.498897595,78.1271024286,61.6089621541,49.067732918999994,39.7683213625,32.8125690391,27.008862718299998,22.201970539899996,18.0900772826,14.7931196145,11.984106340899999,9.719715322919999,7.56523216217,5.96445432727,4.39880466023,3.0687890692799997,1.7577277410900003,0.44666641290299997,0.6767040421330001,0.5780265534800001,0.535737862421,0.5054478938520001,0.473357863373,0.447732025474,0.429107205867,0.41222997893200003,0.393449259742,0.376974252135,0.363779081422,0.35388325085100003,0.34766551294299997,0.342489629687,0.343038544969,0.34343891672,0.34265818369400003,0.341693638283,0.340729092872
2017-09-13,1.48823958235,2.66532376939,3.9914693309300007,5.3483449388,6.67188943865,8.03133375539,9.49182412097,10.9606383049,12.410822980899999,13.995461600499999,15.6863983122,17.7599919903,20.0320375764,22.6782844295,26.2595072797,30.030137169699998,34.9976195977,40.079336049,45.161052500299995,173.04043577299996,103.751230623,77.57688204520001,60.5173804429,47.6456893549,38.6460609217,31.8577395712,26.1414412046,21.1799318284,17.4004514559,14.107177806700001,11.5288956771,9.303424134430001,7.279571070560001,5.737205450709999,4.23249665413,2.94291760731,1.6698210468999999,0.3967244864890001,0.703773455297,0.581210028354,0.535827402136,0.499934540124,0.46444780802,0.439327451784,0.42028272305,0.4011250613570001,0.380668239973,0.3644278036020001,0.351004442451,0.342010589407,0.335291670481,0.330572096887,0.330956623886,0.331170415584,0.330322785821,0.32939162405,0.32846046228
2017-09-14,1.4597004507799998,2.6567010028799998,4.002115048469999,5.31169521255,6.651000236900001,8.0243343299,9.45856181221,10.8797282701,12.282775100799999,13.8699992132,15.5342295101,17.5247661953,19.658779643699997,22.065958099,25.4041196218,28.742281144699998,33.7817203873,38.9766049933,44.1714895994,172.107529685,103.48321534,77.4066153947,60.3460232451,47.475318368800004,38.5840385132,31.744956699499998,26.006213219,20.9827705651,17.3029036719,13.958289506099998,11.3901911235,9.145757646389999,7.07262102153,5.554452102969999,4.03628318441,2.8496003387,1.6832569992,0.516913659705,0.7020905451459999,0.580163945504,0.536106374059,0.499603293953,0.464244911979,0.43975458229599995,0.41967429034500003,0.3991017464810001,0.377609227031,0.361266788866,0.34695492137100004,0.336645921278,0.32809698007300003,0.321088854938,0.319373680395,0.317658505852,0.31678008692,0.315855274531,0.314930462141
2017-09-15,1.5129220255000002,2.75251073857,4.05650116504,5.24585938299,6.57522449626,7.960475625830001,9.33555466031,10.726690659800001,12.1293242372,13.730401403299998,15.367156749500001,17.3486274169,19.4604491908,21.8215371296,25.1732718568,28.525006583899998,33.4863520726,38.6639298194,43.8415075662,184.778351631,108.238668339,78.70669846060001,59.6118255086,46.7108902431,37.959268530900005,31.318535662,25.6753993671,20.594175873599998,17.0693972362,13.716021756500002,11.2213194311,9.03321473654,6.9880827619399986,5.475442221980001,3.96280168202,2.80573434956,1.6862911098299995,0.566847870102,0.7430302512770001,0.602875091296,0.543827888619,0.494860030432,0.45821703328900004,0.434724265278,0.41521345367299994,0.394723990479,0.373509823146,0.358088160674,0.34368089496699994,0.333553112342,0.325043579099,0.317883076256,0.316105599106,0.314328121957,0.313374083899,0.312450485011,0.311526886123
