AsOf,p_5,p_10,p_15,p_20,p_25,p_30,p_35,p_40,p_45,p_50,p_55,p_60,p_65,p_70,p_75,p_80,p_85,p_90,p_95,r_5,r_10,r_15,r_20,r_25,r_30,r_35,r_40,r_45,r_50,r_55,r_60,r_65,r_70,r_75,r_80,r_85,r_90,r_95,vol_5,vol_10,vol_15,vol_20,vol_25,vol_30,vol_35,vol_40,vol_45,vol_50,vol_55,vol_60,vol_65,vol_70,vol_75,vol_80,vol_85,vol_90,vol_95
2017-08-21,0.954371391398,2.1803533328099998,3.4155527664300003,4.64918404451,5.83169292741,7.071742425510001,8.36575068454,9.753957058180001,11.1775388618,12.768535545499999,14.359532229100001,16.1900076863,18.181844291300003,20.1736808962,22.6622243785,25.4358430918,28.209461805100002,33.0784980178,38.514358979899995,101.43692999700001,79.57358537510001,60.870885999399995,48.5903740738,39.1259598396,31.9656388917,26.0330385671,21.769261848000003,17.7721435238,14.939393331,12.106643138199999,9.8685800378,8.01178320268,6.15498636756,4.704648129140001,3.47582971185,2.2470112945599996,1.45710377794,0.777621157687,0.656269558933,0.601095956918,0.556972236367,0.528211975335,0.49770243720799995,0.471434810556,0.448631557994,0.431445310579,0.414976478954,0.401902830895,0.388829182835,0.377157842117,0.366431378136,0.355704914155,0.344376060795,0.332701477793,0.32102689479200003,0.309252052493,0.29745008937
2017-08-22,1.05110313721,1.98904806928,3.04588410421,4.09875153984,5.17965399809,6.2768639238600015,7.4054073261,8.70494097052,10.0072632237,11.4736879518,13.0112408894,14.5532316842,16.38909037,18.4297431931,20.4703960162,22.9050135981,26.4816372481,30.0582608981,33.6348845481,100.540781613,71.4324317043,54.0922479633,42.4311022545,34.0055392294,28.1747686762,22.978687252199997,19.4051754181,15.868097386099999,13.2556964931,11.0134267526,8.80622269923,7.0699656378499975,5.64664371668,4.22332179551,2.9556733108099995,2.09841406437,1.24115481793,0.38756858178099995,0.6267700649100001,0.55546044547,0.515917834791,0.47855929615500004,0.449499648086,0.428601039656,0.40969741630199996,0.395694192367,0.381778419374,0.37018489130300003,0.359629344335,0.34908120277800003,0.338812244017,0.328872094934,0.31893194585,0.309475294263,0.30111793188200003,0.292760569501,0.28440320711899997
2017-08-23,1.16395354244,2.05474034125,3.13830747629,4.16616143262,5.26879337816,6.43434482419,7.6499255333,8.9527973835,10.2996825337,11.6943506779,13.333550273399998,14.9824230371,16.6329738058,18.840454467,21.0631698519,23.3422887425,26.8441328302,30.8962312581,34.9483296859,101.11753792299999,72.6321680867,55.5383002169,43.556206481400004,35.2682304613,28.923309928400002,23.7640052792,19.8933946585,16.5644931945,13.4725711901,11.2920834353,9.18173808774,7.08843288356,5.7422392365,4.41350831828,3.1090529220099996,2.1654100004599997,1.3724755981099999,0.579541195759,0.629986337993,0.560825791815,0.523124936888,0.48761880971,0.459766385133,0.43735078995399995,0.41873820141199997,0.403846558038,0.390564546571,0.377611207961,0.367041270823,0.35647621136600005,0.34591199804,0.335621064822,0.325424370854,0.315393733037,0.306059222118,0.29697458324000003,0.287889944362
2017-08-24,1.06718227433,2.02706890922,3.07225151514,4.08399273104,5.14128347845,6.266743331340001,7.44213889353,8.71420658046,9.99634992066,11.4797310718,13.003305533599999,14.5386052531,16.3666352861,18.3991428878,20.4316504894,22.849907202399997,26.501704576999998,30.1535019516,33.8052993262,100.474910421,70.8494245933,53.9691985017,42.4850807542,34.0486814976,28.1597910481,23.1765222154,19.4904364587,15.895312053,13.3935836425,11.086339991600001,8.86596088918,7.12679291368,5.71429619382,4.30179947395,3.03311947815,2.15056921395,1.2680189497399998,0.398030634151,0.6193883538130001,0.552202400735,0.512021709063,0.47700972376100004,0.449069550285,0.428933906403,0.41130125162000003,0.39747312092200004,0.383833808006,0.372577109435,0.361810292154,0.351065353064,0.34064500361,0.330820239282,0.32099547495499997,0.311805187704,0.303607181736,0.295409175768,0.2872111698
2017-08-25,1.01971810748,1.95478603879,2.9621159256299996,3.93926392369,4.9846695382699995,6.07116728601,7.2681353516,8.48622545835,9.80751090761,11.2076164424,12.626124208399998,14.182669733,16.0428461407,17.9268946001,19.8716658465,22.7424193252,25.9512883293,29.1601573335,32.369026337600005,98.5010220666,68.6990097137,51.9708336367,40.9714196715,33.2270418067,26.8896614352,22.7097283725,18.8041116033,15.6792840459,13.1232728224,10.7155872309,8.598288277250001,7.05558217734,5.5603261514,4.0992621465,3.02335099208,2.07447735971,1.12560372734,0.21135304671100005,0.605906332313,0.541387615689,0.49888061343999995,0.465426258072,0.440309698505,0.419191188373,0.404423930095,0.390393306087,0.378060059609,0.367022068763,0.356046847602,0.345314864282,0.335574722546,0.32607630614,0.31681032704900003,0.308969523661,0.301533760361,0.294097997061,0.28666223376
2017-08-28,1.22431712269,1.9989018911400005,2.98022785423,3.9434635737,4.92163523492,5.9576028158500005,7.02233586553,8.222716220710003,9.51737568766,10.815574666199998,12.177666524100001,13.777155589000001,15.5055689947,17.2339824004,19.3270152742,22.2337943528,25.1405734313,28.0473525098,30.9541315883,92.05892812719999,65.2347933422,49.6799740847,39.5212787682,31.7090243137,26.494907630300002,21.8430711631,18.184029078800002,15.33657677,12.596454584100002,10.2278208862,8.41497607347,6.83809615829,5.26121624311,3.9017502229800014,2.9407475676300003,1.97974491228,1.01874225693,0.14723910901599999,0.575429729409,0.517840510641,0.47780233058399996,0.449041722034,0.42502281441100004,0.408651719455,0.393860523657,0.3815392244120001,0.370013565047,0.358547665277,0.347389329041,0.337089227002,0.32804438046100004,0.31899953391999997,0.310969149787,0.30434832725600003,0.297727504725,0.291106682193,0.284485859662
2017-08-29,1.25690636781,2.04478572282,3.0459799884099996,4.0759445020300005,5.15780834747,6.238066481950001,7.35590888832,8.50311475837,9.88036470601,11.2585397676,12.6870732949,14.283241950399999,16.1477372309,18.0567383705,20.0636841757,22.9187197298,26.1803912199,29.44206271,32.7037342001,94.2046729989,67.4808554305,51.741802266,40.9812549959,33.3184449734,27.4741488915,22.9313889241,18.8126832478,15.966056353699999,13.2324329079,10.8129335746,8.71839073972,7.11804103143,5.60151267951,4.14339845256,3.05686549024,2.11930926476,1.18175303929,0.28237812606699997,0.585451072725,0.530375653671,0.491687377978,0.462362146797,0.439203234239,0.421231763491,0.407431215708,0.394702678441,0.383904129915,0.372891448348,0.362018004744,0.351138398129,0.341351679274,0.33201105539299997,0.323041831927,0.315539435779,0.308385860786,0.301232285793,0.294078710799
2017-08-30,1.0985880089700002,1.78303493164,2.70214874869,3.6786527268199998,4.69726873889,5.80581692163,6.98165881381,8.212229868889999,9.446371630549999,10.715889189,12.1731895306,13.7328531693,15.3427475074,17.006840745799998,19.6104251545,22.2363264102,24.8622276659,27.4881289217,30.114030177399997,92.5036091584,63.4232757278,48.557339533400004,38.5216382339,31.489581414099998,25.9573951197,21.690980032600002,18.3172809056,15.1250148299,12.380741616500002,10.2917698104,8.463629118630001,6.75690259189,5.09420015122,4.02165417378,2.95719826384,1.8927423538900003,0.82828644395,0.0,0.570904139812,0.50763740821,0.471308511463,0.444165921438,0.423643074587,0.40780348507799996,0.3951389806490001,0.3838023254,0.371998776268,0.360504125061,0.34951481128399997,0.33984539056900004,0.33082365465700003,0.32205525053399997,0.315933231792,0.30985626696400004,0.30377930213599996,0.297702337307,0.291625372479
2017-08-31,1.04445068545,1.77766086097,2.68808685597,3.62526019482,4.59644702812,5.68387430664,6.81546407299,7.9091905671200005,9.14260024104,10.4281403925,11.7948358474,13.2009201234,14.9332970369,17.0802186029,19.2271401689,21.3740617349,23.520983300900003,25.6679048669,27.8148264329,94.29799570649999,63.7457414772,48.412804347,38.313162272,30.9297029414,25.7922946555,21.535559873,17.648254426199998,14.768552270599999,12.2544741066,10.0883514276,8.08237488115,6.4401660864600005,5.23119032675,4.02221456704,2.8132388073400003,1.6042630476299995,0.39528728791699996,0.0,0.58382293916,0.511149102835,0.473390537874,0.44490107282700003,0.42351513242100003,0.408539484639,0.395360044475,0.381449304777,0.368772919888,0.35657041286700003,0.34615167701300004,0.33659869657499997,0.328607298073,0.323165266435,0.317723234798,0.31228120316,0.30683917152199996,0.301397139885,0.295955108247
2017-09-01,1.05645277884,1.7417552877900002,2.6214507438299997,3.51892708999,4.48347859704,5.566373647100001,6.61027791695,7.7040392563600015,8.841198164069999,10.010580965199999,11.2904744505,12.7680007697,14.631146656199999,16.6051267231,18.5915638334,21.3216299455,25.2281126573,29.1345953692,33.041078081,91.85643785020001,62.410515578,47.1432195588,37.136882468,30.1636784153,25.1671330888,20.6842856692,17.1120002573,14.324006106099999,11.691059015999999,9.55628197057,7.71224838156,6.34271885518,5.08934598752,3.8424424302099998,2.82368340125,2.0375042264200003,1.2513250515799998,0.46514587674999996,0.56970687143,0.502826109378,0.465128861874,0.436978575473,0.41713243383799997,0.402196992963,0.3865776763930001,0.371935549432,0.35860794634000004,0.346000125181,0.335860770293,0.32717653454100004,0.321731596781,0.317302167296,0.31291917503899996,0.31119147561099997,0.31253180782900003,0.313872140048,0.31521247226599997
2017-09-05,1.13041089945,2.13090860454,3.06715099744,4.1257432267,5.1261037483,6.219495576240001,7.416800664489997,8.61933104791,9.83693843127,11.255470335899998,12.7330094895,14.3696471725,16.0261706731,17.8602859193,20.5995336366,23.345067254499998,27.1666406397,31.69778892110001,39.4486486215,92.6500206199,70.5048125017,54.491335293,42.8243506849,34.7463438123,28.2046077996,23.553728027,19.6003237549,15.8998561145,13.2790066724,10.8548544619,8.945673397010003,7.0933091979,5.3763005241999995,4.23741433306,3.0986381765799997,2.1671323445299997,1.32029016065,0.7845489633120001,0.596068284332,0.556023862674,0.522725174919,0.49189621429799996,0.46777525418000004,0.447241689402,0.431556830866,0.415146091429,0.399033217832,0.387277167564,0.375682093138,0.364876022816,0.354168570576,0.344643854931,0.339586789749,0.334552041372,0.332789902958,0.331706342341,0.331879007456
2017-09-06,1.12121355555,2.11697108315,3.06831077074,4.0930918428900025,5.150327718080001,6.24258592759,7.446864529760001,8.65566542357,9.88770706332,11.3210735948,12.7935496556,14.440538863499999,16.101167191600002,17.9585724327,20.679008576199998,23.4224341224,27.2733707346,31.5392642239,37.5558923487,94.298529391,71.1358639095,54.6220756613,43.0298804421,34.7994275119,28.4136144538,23.6342018127,19.6320626722,15.9005062814,13.3291207954,10.8981439169,9.01253422611,7.16219445389,5.461375566569999,4.30164737673,3.15117914065,2.21637782983,1.3308674135,0.5793407647950001,0.598919202057,0.558083161004,0.523695792634,0.49298870977,0.468543461589,0.4483328787250001,0.43239467860799996,0.41564430551299997,0.399557629455,0.387845004601,0.376249965079,0.3655325210980001,0.354883665824,0.345543947874,0.340490754701,0.335515395297,0.33397366227499997,0.332684747043,0.329774840298
2017-09-07,1.18699941309,2.1587093682700003,3.0698407767400004,4.079330026559997,5.09433757666,6.17268424258,7.36314858298,8.51580757918,9.67825714783,11.0884324809,12.5895674453,14.245305023499998,15.965432613599999,17.685560203599998,20.2991010265,23.1957380326,26.880336276799998,31.3204493447,37.8489393106,95.46299750909999,71.79354798989999,54.659540020200005,42.8513006004,34.5077291533,28.021440935999998,23.2280261778,19.3155172389,15.6090851253,13.035014693900001,10.7106112224,8.8212579004,7.102980993239999,5.38470408608,4.19290402999,3.12588881532,2.1733344325,1.32546954786,0.688419749373,0.603084910491,0.562291267217,0.525120366661,0.491771083999,0.465832824116,0.44447625435099997,0.427782815421,0.410624839231,0.393829426976,0.3828013754770001,0.37193196958,0.361638565135,0.351585057932,0.341531550728,0.33601503179,0.331296443042,0.328793650792,0.328415413686,0.325889452434
2017-09-08,1.07175908512,2.28937607051,3.2585556033499996,4.34698397931,5.46818078821,6.5664482173800005,7.750336659710001,9.043975556869999,10.347217501900001,11.7378090504,13.2689711556,14.9415913545,16.8730472792,18.808043813,21.0171800935,23.9889867834,27.46988660360001,32.8950093623,40.0126516236,98.3925190443,75.3365399125,58.3443933379,45.7730960054,36.7525977797,30.074751037,24.757458055700003,20.5310443925,16.9818143935,13.8480505594,11.3494447721,9.134384913889999,7.4937761619500005,5.85413634949,4.35350764697,3.19829040551,2.20345466379,1.4346437314899998,0.8063302629219999,0.627517985014,0.587399622014,0.553725543337,0.520437590301,0.49205054826899997,0.46933837381099996,0.450362547783,0.43351151614699995,0.416226856645,0.40128532709299997,0.390064980307,0.378841951866,0.368217038852,0.357600307449,0.348295228568,0.342176643848,0.33696919364,0.336717946961,0.334806233211
2017-09-11,1.1234853366500002,1.92532125218,2.85587818946,3.747937437,4.62232864637,5.52830083233,6.49508193742,7.6139040524300015,8.73272616744,9.976993961269999,11.2642038358,12.6984107562,14.758685489300001,16.8771427362,18.995599983199998,22.2281955241,25.5358746824,30.195699449899998,35.522450974,95.94842553,66.8739205047,49.61495337220001,38.8107783828,31.083523220900002,25.149983706500002,20.3308508284,17.1908840604,14.0509172925,11.7307016428,9.58374468343,7.6280951225,6.35752567587,5.14103891118,3.9245521465,2.95832084865,2.00561441439,1.2062897347700001,0.543381934669,0.5982345280879999,0.544609207487,0.497501575616,0.46435972293899996,0.437868142778,0.41294266010499997,0.38991024370099997,0.37680976941399996,0.363709295127,0.352356718014,0.341585561509,0.332727897003,0.330229781395,0.328322679307,0.32641557722,0.327317363737,0.32840844589,0.327964869303,0.326764343931
2017-09-12,1.08199235844,1.78733289961,2.58809259618,3.4148872534500003,4.1999059974,5.0376369521800015,5.97629667311,7.007924087719999,8.14332284251,9.27872159729,10.6719405481,12.276644824000002,13.8813490999,15.7072902823,18.2582619284,20.8092335746,24.1172715655,28.2455586872,32.3738458089,91.2456413725,61.668308439200004,45.5628901421,35.6274093784,28.3337310094,22.810831503400003,18.8838116083,15.5917005405,13.176842277999999,10.7619840155,8.90014636298,7.4706232249300015,6.041100086880001,4.7098582989499995,3.6803642577099995,2.65087021646,1.72275861341,1.0719631537799998,0.421167694159,0.583023201636,0.519041705026,0.47154605323,0.43837425321400003,0.407683666564,0.383202802544,0.36780319995800004,0.35464223585500004,0.34371992725199996,0.332797618648,0.326286347131,0.323393370946,0.320500394761,0.31851677436000003,0.319513265444,0.320509756528,0.320573153127,0.319625581605,0.318678010083
2017-09-13,1.11122395763,1.83733376719,2.7057692530299997,3.4748494515099995,4.28554163964,5.17955601006,6.09911939778,7.0040739991,7.9063153977999985,8.78166600778,10.3889268743,11.9590363997,13.489455543399998,15.5519649229,18.1883976662,20.7869490016,24.29422929,29.0580838343,33.8219383785,94.1868514674,64.3518593739,47.322275340299996,36.2974727455,28.4357802125,23.1496045461,18.9336260964,15.7104210549,12.905095644400001,9.86336443314,8.56749816072,7.20098985639,5.763919434680001,4.57355053968,3.6298188839499996,2.6785558635699998,1.85802279914,1.21879708526,0.5795713713849999,0.620508547905,0.549234158745,0.49186956543899996,0.450021966038,0.41095838736999996,0.386300640233,0.369311998896,0.350615287824,0.331317480315,0.311176395803,0.308307549368,0.305485351819,0.302208167447,0.300938710649,0.301666876551,0.30242918951299996,0.302564255336,0.301780469072,0.300996682807
2017-09-14,1.1786323891500001,1.8080561891099998,2.68826896053,3.59427027041,4.34860847036,5.2158038215300015,6.12964206134,6.9854026316799995,7.825965571489999,8.66716418914,10.2091201363,11.7008751007,13.1705567168,15.102429824100001,17.7097814647,20.317133105299998,23.4500454203,28.2910002254,33.1319550304,95.70258277209999,64.8374800666,47.7498978608,36.6997060198,28.8034638337,23.445334747199997,18.9444779265,15.708084548399999,12.7623365095,9.70945451248,8.4575628689,7.08620725868,5.66505704763,4.46849661058,3.5740195107300003,2.6795424108900003,1.84797554412,1.2504510872,0.652926630289,0.627713115996,0.552786373363,0.496547880657,0.45543450494099996,0.416461971533,0.39052660240099996,0.37013253712099997,0.349035838387,0.327847694195,0.306596133096,0.30296135033000005,0.29871074180999996,0.294189355,0.291941106959,0.292954398663,0.293967690366,0.294325268569,0.293530686631,0.292736104694
2017-09-15,0.9526277133740001,1.8105854006200002,2.6612694942900004,3.40024603933,4.1783735810800025,5.04104919615,5.914753489419999,6.74679649543,7.57560740875,8.4668322744,9.90843904815,11.3117441196,12.7005657347,14.4693618697,17.0813695079,19.693377146099998,22.4728543286,27.447903181799997,32.4229520351,92.9453625213,63.11497554060001,45.8657143233,35.524518516,27.5144410468,22.7215275127,18.0417961092,15.134979511,12.2335599074,9.4248720002,8.17400079684,6.8277214652100024,5.447375730169999,4.23969003384,3.3895464328500005,2.53940283186,1.7046283467200003,1.18427501376,0.6639216808030001,0.6186300323939999,0.541163308282,0.483253683512,0.44239666091799995,0.401689054912,0.378901837583,0.357786019102,0.3370228576,0.31635217444,0.297373360858,0.29360998435400004,0.28937110973,0.28495242961899997,0.28220030428000004,0.283097582631,0.283994860982,0.284583023261,0.283773018756,0.282963014251
